,0,1,2
0,0.007533000000000001,0.0004345,0.0012339999999999999
1,0.007533000000000001,0.0004319,0.0012403
2,0.007533000000000001,0.0004403000000000001,0.001238
3,0.007533000000000001,0.0004463,0.0012345
4,0.007533000000000001,0.0004462,0.0012366
5,0.007533000000000001,0.00044879999999999996,0.0012406000000000001
6,0.007533000000000001,0.0004535999999999999,0.001235
7,0.007533000000000001,0.0004521,0.0012427
8,0.007533000000000001,0.00045249999999999994,0.0012365
9,0.013356799999999999,0.0006831999999999999,0.0013904
10,0.013356799999999999,0.0006826,0.0014057000000000002
11,0.013356799999999999,0.0006803,0.0013889000000000002
12,0.013356799999999999,0.0006958000000000001,0.0013869
13,0.013356799999999999,0.0006942999999999999,0.0013939999999999998
14,0.013356799999999999,0.0007003999999999999,0.0013914
15,0.013356799999999999,0.0006888,0.0013929
16,0.013356799999999999,0.0007075,0.0013899
17,0.013356799999999999,0.0006834,0.0013366000000000003
18,0.025150700000000005,0.0011791,0.0016205
19,0.025150700000000005,0.0011607999999999998,0.0016390999999999999
20,0.025150700000000005,0.0011735,0.0016516000000000002
21,0.025150700000000005,0.0012107999999999997,0.0016379
22,0.025150700000000005,0.0011737000000000002,0.0016393000000000002
23,0.025150700000000005,0.0011763,0.0016233
24,0.025150700000000005,0.0011666,0.0016171999999999998
25,0.025150700000000005,0.0011715000000000002,0.0016271999999999999
26,0.025150700000000005,0.0011528999999999999,0.0015859
27,0.015462499999999999,0.0008213999999999999,0.0014465999999999997
28,0.015462499999999999,0.0007913,0.0014402000000000002
29,0.015462499999999999,0.0007966000000000001,0.00145
30,0.015462499999999999,0.0008242999999999998,0.0014464
31,0.015462499999999999,0.0008192000000000002,0.0014458000000000001
32,0.015462499999999999,0.0008192000000000002,0.0014461
33,0.015462499999999999,0.0008259000000000001,0.0014482000000000002
34,0.015462499999999999,0.0008347000000000002,0.0014490999999999998
35,0.015462499999999999,0.0007903999999999999,0.0014464
36,0.026644400000000002,0.0013244000000000003,0.0016701
37,0.026644400000000002,0.0013523,0.0016666
38,0.026644400000000002,0.0013518000000000002,0.0016677999999999999
39,0.026644400000000002,0.0013418999999999998,0.0016644
40,0.026644400000000002,0.0013340000000000001,0.0016614999999999998
41,0.026644400000000002,0.0013286,0.0016706000000000002
42,0.026644400000000002,0.001309,0.0016152
43,0.026644400000000002,0.0015156000000000002,0.0016431000000000002
44,0.026644400000000002,0.0013403000000000002,0.0016668
45,0.05019629999999999,0.0023305,0.0023711
46,0.05019629999999999,0.0023577999999999997,0.0023664999999999997
47,0.05019629999999999,0.0023074000000000002,0.0023732999999999996
48,0.05019629999999999,0.0022912,0.0023651000000000006
49,0.05019629999999999,0.0023123999999999996,0.0023688999999999997
50,0.05019629999999999,0.002341,0.0023587000000000005
51,0.05019629999999999,0.0023614,0.0023734000000000003
52,0.05019629999999999,0.0024339999999999995,0.002376
53,0.05019629999999999,0.0022453,0.0023477000000000003
54,0.0292392,0.0003248,0.0111745
55,0.0292392,0.0022778000000000004,0.0029430999999999997
56,0.0292392,0.0023031,0.0029343999999999993
57,0.0292392,0.0023434000000000003,0.011232700000000002
58,0.0292392,0.0025523,0.0023702000000000003
59,0.0292392,0.0023121,0.002945
60,0.0292392,0.0023477000000000003,0.0112474
61,0.0292392,0.0023101000000000003,0.0024622000000000003
62,0.0292392,0.0023357,0.0029395999999999997
63,0.052446599999999996,0.00047200000000000003,0.011715000000000001
64,0.052446599999999996,0.0039137,0.0039015999999999994
65,0.052446599999999996,0.003924100000000001,0.0039066
66,0.052446599999999996,0.0034959000000000006,0.011667000000000002
67,0.052446599999999996,0.0038661999999999993,0.0039069
68,0.052446599999999996,0.003900399999999999,0.0039049999999999996
69,0.052446599999999996,0.003498,0.011067400000000002
70,0.052446599999999996,0.0039507,0.0039112
71,0.052446599999999996,0.003923600000000001,0.0031699
72,0.066734,0.0007194,0.011691300000000002
73,0.066734,0.007120300000000001,0.005838899999999999
74,0.066734,0.006735199999999999,0.0058422000000000005
75,0.066734,0.005619500000000001,0.012837500000000002
76,0.066734,0.0069342,0.0058374
77,0.066734,0.0072144,0.0058576
78,0.066734,0.005604,0.0128221
79,0.066734,0.006901399999999998,0.004875900000000001
80,0.066734,0.007007999999999999,0.0058435
81,0.05650120000000001,0.0007129,0.0128091
82,0.05650120000000001,0.0007144,0.012833
83,0.05650120000000001,0.007917299999999999,0.0083548
84,0.05650120000000001,0.0053679,0.012417600000000003
85,0.05650120000000001,0.0053691,0.0128583
86,0.05650120000000001,0.007901299999999998,0.008362199999999998
87,0.05650120000000001,0.0053927,0.012829000000000002
88,0.05650120000000001,0.0053775,0.0131344
89,0.05650120000000001,0.0064538,0.0080167
90,0.07298709999999999,0.0007157999999999999,0.014904199999999998
91,0.07298709999999999,0.0008054000000000001,0.0149067
92,0.07298709999999999,0.013612599999999999,0.0121583
93,0.07298709999999999,0.007988100000000001,0.014929399999999999
94,0.07298709999999999,0.0079492,0.0148865
95,0.07298709999999999,0.0139357,0.012148899999999999
96,0.07298709999999999,0.007955199999999999,0.0079389
97,0.07298709999999999,0.0079401,0.011526999999999999
98,0.07298709999999999,0.013924800000000001,0.012150700000000002
99,0.1281235,0.0012577,0.018893899999999998
100,0.1281235,0.0012559000000000001,0.018938299999999998
101,0.1281235,0.0246399,0.0194189
102,0.1281235,0.0128175,0.018907800000000002
103,0.1281235,0.012809200000000001,0.0188904
104,0.1281235,0.0255519,0.0194348
105,0.1281235,0.012688999999999997,0.016697299999999998
106,0.1281235,0.0127755,0.0179395
107,0.1281235,0.021999300000000003,0.0186797
108,0.0808083,0.0025874,0.027579199999999998
109,0.0808083,0.0025878000000000003,0.027595500000000002
110,0.0808083,0.0025924,0.027537500000000003
111,0.0808083,0.0040019999999999995,0.06539140000000002
112,0.0808083,0.017400199999999998,0.0275424
113,0.0808083,0.017393200000000004,0.027536700000000004
114,0.0808083,0.0212242,0.0693298
115,0.0808083,0.016636400000000003,0.027506600000000003
116,0.0808083,0.0164055,0.0275341
117,0.1352048,0.0025272999999999997,0.0352996
118,0.1352048,0.0025174999999999998,0.0352684
119,0.1352048,0.0025331,0.0346331
120,0.1352048,0.004356799999999999,0.06740819999999999
121,0.1352048,0.025651800000000002,0.0353114
122,0.1352048,0.02521,0.035016599999999995
123,0.1352048,0.026148800000000007,0.064994
124,0.1352048,0.0226196,0.03340800000000001
125,0.1352048,0.022028,0.034560900000000006
126,0.2559695,0.0028364999999999996,0.0484465
127,0.2559695,0.0028124,0.0483755
128,0.2559695,0.0028237,0.048684099999999994
129,0.2559695,0.0056266,0.08137520000000001
130,0.2559695,0.0402646,0.04869830000000001
131,0.2559695,0.040363699999999995,0.048444299999999996
132,0.2559695,0.0358579,0.07389730000000001
133,0.2559695,0.033480600000000006,0.0460345
134,0.2559695,0.03161399999999999,0.0461708
135,0.0849964,0.0036208000000000004,0.034822
136,0.0849964,0.0036154,0.035974
137,0.0849964,0.0036197999999999994,0.035912999999999994
138,0.0849964,0.005809099999999999,0.07099780000000001
139,0.0849964,0.005807499999999999,0.0715393
140,0.0849964,0.0245317,0.0361879
141,0.0849964,0.0272533,0.0679486
142,0.0849964,0.024068100000000002,0.0628884
143,0.0849964,0.0218525,0.0359892
144,0.15157800000000002,0.0036082999999999996,0.0473608
145,0.15157800000000002,0.0036225,0.047489
146,0.15157800000000002,0.0036068000000000003,0.0471825
147,0.15157800000000002,0.0061555,0.07400580000000001
148,0.15157800000000002,0.006120100000000001,0.07162110000000001
149,0.15157800000000002,0.035982799999999995,0.04746099999999999
150,0.15157800000000002,0.0323038,0.06485339999999999
151,0.15157800000000002,0.030722399999999993,0.0637572
152,0.15157800000000002,0.029553100000000006,0.045135400000000006
153,0.28939780000000004,0.0038432000000000006,0.053463
154,0.28939780000000004,0.0038419999999999995,0.060564099999999996
155,0.28939780000000004,0.0038377999999999997,0.0608653
156,0.28939780000000004,0.006953900000000001,0.0784813
157,0.28939780000000004,0.0070564,0.07829570000000001
158,0.28939780000000004,0.05452220000000001,0.0610194
159,0.28939780000000004,0.04013370000000001,0.071702
160,0.28939780000000004,0.042266099999999994,0.0721258
161,0.28939780000000004,0.038903299999999995,0.0561696
162,0.09384619999999999,0.0042554,0.03831709999999999
163,0.09384619999999999,0.004306599999999999,0.038285700000000006
164,0.09384619999999999,0.0042616,0.0381201
165,0.09384619999999999,0.006676499999999999,0.0688527
166,0.09384619999999999,0.006691,0.08121429999999999
167,0.09384619999999999,0.0266061,0.0386218
168,0.09384619999999999,0.028703900000000004,0.06532489999999999
169,0.09384619999999999,0.0263923,0.0724084
170,0.09384619999999999,0.023075000000000005,0.037296199999999995
171,0.17032940000000002,0.0042077,0.0495279
172,0.17032940000000002,0.004210500000000001,0.050816700000000006
173,0.17032940000000002,0.004216299999999999,0.0504004
174,0.17032940000000002,0.0068718999999999985,0.0832071
175,0.17032940000000002,0.0068625000000000005,0.0717014
176,0.17032940000000002,0.0396745,0.05002330000000001
177,0.17032940000000002,0.0341502,0.068774
178,0.17032940000000002,0.032901799999999995,0.06860500000000001
179,0.17032940000000002,0.029809300000000004,0.0474432
180,0.31817339999999994,0.0042393,0.06038830000000002
181,0.31817339999999994,0.0042574,0.06315649999999999
182,0.31817339999999994,0.004261,0.0636024
183,0.31817339999999994,0.007371900000000001,0.081019
184,0.31817339999999994,0.0073725,0.08120039999999999
185,0.31817339999999994,0.05790189999999999,0.06357520000000001
186,0.31817339999999994,0.0450143,0.0751705
187,0.31817339999999994,0.0404114,0.0804615
188,0.31817339999999994,0.041237899999999994,0.0581707
189,0.10026869999999999,0.005351700000000001,0.04181539999999999
190,0.10026869999999999,0.0053375,0.0400339
191,0.10026869999999999,0.0053226,0.0355343
192,0.10026869999999999,0.008223399999999999,0.0742921
193,0.10026869999999999,0.008213800000000002,0.0691146
194,0.10026869999999999,0.029466099999999995,0.0403055
195,0.10026869999999999,0.028180399999999994,0.06405249999999998
196,0.10026869999999999,0.028325,0.0673662
197,0.10026869999999999,0.025214600000000004,0.0376999
198,0.18650670000000003,0.005355400000000001,0.048282000000000005
199,0.18650670000000003,0.0053781,0.049036699999999996
200,0.18650670000000003,0.0053668,0.0475322
201,0.18650670000000003,0.008321199999999999,0.0751068
202,0.18650670000000003,0.008344599999999999,0.07638350000000001
203,0.18650670000000003,0.04544469999999999,0.0513439
204,0.18650670000000003,0.03746209999999999,0.0703462
205,0.18650670000000003,0.039129,0.0708862
206,0.18650670000000003,0.033989599999999995,0.047771600000000004
207,0.35060389999999997,0.0055946,0.061791399999999996
208,0.35060389999999997,0.005302599999999999,0.0626255
209,0.35060389999999997,0.005309899999999999,0.061963199999999996
210,0.35060389999999997,0.0085909,0.08293800000000001
211,0.35060389999999997,0.0085993,0.0878281
212,0.35060389999999997,0.058095999999999995,0.06382859999999999
213,0.35060389999999997,0.046883299999999996,0.0834002
214,0.35060389999999997,0.0469973,0.08250070000000001
215,0.35060389999999997,0.0495766,0.0611494
216,0.11072219999999999,0.0057833,0.03840790000000001
217,0.11072219999999999,0.0057985,0.0377882
218,0.11072219999999999,0.0057846,0.0349477
219,0.11072219999999999,0.008921300000000002,0.0691559
220,0.11072219999999999,0.008945400000000001,0.06922439999999999
221,0.11072219999999999,0.0260384,0.0371409
222,0.11072219999999999,0.028759500000000004,0.06781190000000001
223,0.11072219999999999,0.029507899999999997,0.0680639
224,0.11072219999999999,0.0270815,0.0372241
225,0.2035485,0.0057884,0.0458071
226,0.2035485,0.005780100000000001,0.0491735
227,0.2035485,0.0057691999999999995,0.0482892
228,0.2035485,0.0089695,0.07334589999999999
229,0.2035485,0.0090003,0.0773363
230,0.2035485,0.0403729,0.0477896
231,0.2035485,0.0393308,0.07140550000000001
232,0.2035485,0.0383492,0.07272710000000002
233,0.2035485,0.0333063,0.0454532
234,0.37595049999999997,0.0056591,0.0621054
235,0.37595049999999997,0.005669700000000001,0.06335070000000001
236,0.37595049999999997,0.005670400000000001,0.06491730000000001
237,0.37595049999999997,0.0090444,0.08551689999999999
238,0.37595049999999997,0.0089529,0.08688579999999999
239,0.37595049999999997,0.06024640000000001,0.06288669999999999
240,0.37595049999999997,0.0478223,0.0844275
241,0.37595049999999997,0.052695799999999994,0.08668200000000001
242,0.37595049999999997,0.0550395,0.0640231
243,0.11640569999999999,0.007219399999999999,0.0418196
244,0.11640569999999999,0.007225999999999999,0.04090979999999999
245,0.11640569999999999,0.0072587,0.0400666
246,0.11640569999999999,0.0118733,0.0691745
247,0.11640569999999999,0.011922599999999998,0.0712711
248,0.11640569999999999,0.0315371,0.042371900000000004
249,0.11640569999999999,0.030284899999999997,0.0673518
250,0.11640569999999999,0.0308465,0.06761179999999999
251,0.11640569999999999,0.0291887,0.0416681
252,0.21413969999999996,0.007309600000000001,0.055357
253,0.21413969999999996,0.007273199999999999,0.0518675
254,0.21413969999999996,0.0072853000000000015,0.0517422
255,0.21413969999999996,0.0118916,0.0759692
256,0.21413969999999996,0.011880599999999998,0.07760059999999999
257,0.21413969999999996,0.047025700000000004,0.0538555
258,0.21413969999999996,0.0392969,0.0764484
259,0.21413969999999996,0.0405094,0.0757668
260,0.21413969999999996,0.0436637,0.053439900000000005
261,0.4076161,0.0073127,0.0737691
262,0.4076161,0.0072900000000000005,0.07407290000000001
263,0.4076161,0.0073176000000000005,0.0748481
264,0.4076161,0.0117734,0.09151709999999999
265,0.4076161,0.0117522,0.09014029999999999
266,0.4076161,0.0703,0.0740171
267,0.4076161,0.054205800000000005,0.0908531
268,0.4076161,0.057640800000000006,0.0907706
269,0.4076161,0.0701932,0.073939
270,0.128035,0.0081729,0.0426013
271,0.128035,0.008171900000000001,0.04045839999999999
272,0.128035,0.008159699999999999,0.040090100000000004
273,0.128035,0.0128553,0.0713413
274,0.128035,0.0128751,0.0698569
275,0.128035,0.0368868,0.05174269999999999
276,0.128035,0.0341154,0.0691328
277,0.128035,0.0343624,0.06933430000000002
278,0.128035,0.0327866,0.0415627
279,0.2311375,0.0081697,0.056912000000000004
280,0.2311375,0.0082012,0.05806269999999999
281,0.2311375,0.008197399999999999,0.0573152
282,0.2311375,0.012914,0.08200270000000001
283,0.2311375,0.012867599999999998,0.0786618
284,0.2311375,0.0447761,0.056405300000000005
285,0.2311375,0.0419291,0.07804760000000002
286,0.2311375,0.0423345,0.07836030000000001
287,0.2311375,0.044439099999999995,0.0552894
288,0.44071360000000004,0.0081596,0.0796617
289,0.44071360000000004,0.0081296,0.0794856
290,0.44071360000000004,0.0081337,0.0801928
291,0.44071360000000004,0.012845700000000002,0.09429040000000001
292,0.44071360000000004,0.0128439,0.0943025
293,0.44071360000000004,0.07337869999999999,0.08029269999999998
294,0.44071360000000004,0.05908339999999999,0.0945539
295,0.44071360000000004,0.06206469999999999,0.09442550000000001
296,0.44071360000000004,0.07674769999999999,0.0797091
297,0.1389189,0.009847800000000002,0.0461208
298,0.1389189,0.0098508,0.0520385
299,0.1389189,0.0098443,0.0489989
300,0.1389189,0.014959299999999998,0.07142460000000002
301,0.1389189,0.014927099999999999,0.071464
302,0.1389189,0.046242399999999996,0.04867640000000001
303,0.1389189,0.0354716,0.0711472
304,0.1389189,0.0357409,0.07146459999999999
305,0.1389189,0.0362698,0.049087500000000006
306,0.2488723,0.009902900000000001,0.0627096
307,0.2488723,0.0098644,0.0627811
308,0.2488723,0.009912,0.06582410000000001
309,0.2488723,0.014949100000000002,0.0842089
310,0.2488723,0.014920999999999999,0.08216019999999999
311,0.2488723,0.0613964,0.0690794
312,0.2488723,0.048812100000000004,0.081535
313,0.2488723,0.0493136,0.0827905
314,0.2488723,0.0542489,0.06294910000000001
315,0.4720035,0.0098777,0.09180920000000001
316,0.4720035,0.009868200000000002,0.0915677
317,0.4720035,0.010319799999999999,0.0922648
318,0.4720035,0.0149111,0.1000886
319,0.4720035,0.0149205,0.0990414
320,0.4720035,0.0862484,0.0916834
321,0.4720035,0.06483599999999999,0.0994033
322,0.4720035,0.0645821,0.09941939999999999
323,0.4720035,0.0863566,0.0919754
324,0.1450066,0.0101571,0.047511899999999996
325,0.1450066,0.010143600000000001,0.05209459999999999
326,0.1450066,0.010438000000000001,0.04897289999999999
327,0.1450066,0.0145374,0.072578
328,0.1450066,0.014532900000000001,0.07606849999999998
329,0.1450066,0.042592200000000004,0.04838359999999999
330,0.1450066,0.036619,0.0730426
331,0.1450066,0.03640519999999999,0.07294590000000001
332,0.1450066,0.039340599999999996,0.0474196
333,0.2653695,0.0101714,0.0662667
334,0.2653695,0.010180999999999999,0.06625679999999999
335,0.2653695,0.0101946,0.06573110000000001
336,0.2653695,0.014534499999999997,0.08599700000000002
337,0.2653695,0.014560100000000001,0.08479319999999999
338,0.2653695,0.057461200000000004,0.06570559999999999
339,0.2653695,0.04797900000000001,0.08452370000000001
340,0.2653695,0.048207099999999996,0.08451159999999999
341,0.2653695,0.0581615,0.0669466
342,0.5037313,0.010182,0.0977687
343,0.5037313,0.0101637,0.097828
344,0.5037313,0.010153699999999998,0.0972144
345,0.5037313,0.0144286,0.1032062
346,0.5037313,0.014421499999999999,0.10354880000000002
347,0.5037313,0.0937543,0.0975752
348,0.5037313,0.0711455,0.10299169999999999
349,0.5037313,0.0677411,0.10383879999999998
350,0.5037313,0.0929409,0.096979
351,0.15410369999999998,0.012490600000000001,0.059673
352,0.15410369999999998,0.012497799999999998,0.059462400000000006
353,0.15410369999999998,0.012488599999999999,0.060405299999999995
354,0.15410369999999998,0.0205712,0.0943713
355,0.15410369999999998,0.020542899999999996,0.09484719999999999
356,0.15410369999999998,0.0205429,0.0942625
357,0.15410369999999998,0.0268966,0.4668501
358,0.15410369999999998,0.0543312,0.09463400000000001
359,0.15410369999999998,0.05459280000000001,0.0946026
360,0.28269390000000005,0.0125398,0.0823667
361,0.28269390000000005,0.012537300000000001,0.08258620000000003
362,0.28269390000000005,0.0125353,0.08211840000000001
363,0.28269390000000005,0.020522699999999998,0.1105254
364,0.28269390000000005,0.020514800000000003,0.11060429999999999
365,0.28269390000000005,0.0205112,0.11038320000000001
366,0.28269390000000005,0.0272617,0.4907724
367,0.28269390000000005,0.07275830000000001,0.11094149999999998
368,0.28269390000000005,0.07658380000000001,0.1110944
369,0.5367651,0.012545399999999998,0.1200864
370,0.5367651,0.0125358,0.1197374
371,0.5367651,0.0125447,0.11977719999999999
372,0.5367651,0.0203466,0.13713830000000002
373,0.5367651,0.0203533,0.1369506
374,0.5367651,0.020311799999999998,0.13731690000000002
375,0.5367651,0.0299535,0.5212018
376,0.5367651,0.09991920000000001,0.1368926
377,0.5367651,0.10061050000000002,0.1368205
378,0.1641046,0.0134944,0.06457650000000001
379,0.1641046,0.013501599999999999,0.0639361
380,0.1641046,0.013480200000000001,0.06373369999999999
381,0.1641046,0.021079300000000002,0.0999063
382,0.1641046,0.021081999999999997,0.0987676
383,0.1641046,0.0210726,0.098693
384,0.1641046,0.027630299999999997,0.4673451
385,0.1641046,0.057932800000000007,0.0993673
386,0.1641046,0.0592032,0.0999864
387,0.2992437,0.0135185,0.0881573
388,0.2992437,0.013529100000000002,0.0877934
389,0.2992437,0.0135272,0.08786249999999998
390,0.2992437,0.0210514,0.11795019999999998
391,0.2992437,0.021050199999999998,0.11686110000000002
392,0.2992437,0.0210715,0.11600980000000001
393,0.2992437,0.0277851,0.4901730000000001
394,0.2992437,0.0775387,0.1156848
395,0.2992437,0.07849930000000001,0.1162583
396,0.5666420999999999,0.013502599999999998,0.1276867
397,0.5666420999999999,0.0135019,0.1272586
398,0.5666420999999999,0.013480899999999999,0.12730670000000002
399,0.5666420999999999,0.020983399999999996,0.1442092
400,0.5666420999999999,0.0209804,0.1443694
401,0.5666420999999999,0.021006,0.1464589
402,0.5666420999999999,0.030733500000000004,0.5238841999999999
403,0.5666420999999999,0.1063302,0.1476004
404,0.5666420999999999,0.1061069,0.1439358
405,0.17259090000000002,0.015384700000000001,0.07103400000000001
406,0.17259090000000002,0.0154186,0.07221770000000001
407,0.17259090000000002,0.015384700000000001,0.0717332
408,0.17259090000000002,0.023198100000000003,0.1042036
409,0.17259090000000002,0.023222200000000002,0.10408189999999999
410,0.17259090000000002,0.023207299999999997,0.10391329999999999
411,0.17259090000000002,0.030889099999999996,0.4694573
412,0.17259090000000002,0.0641591,0.1041889
413,0.17259090000000002,0.0620483,0.10426830000000001
414,0.3174536,0.015431899999999998,0.0980864
415,0.3174536,0.0154332,0.1009639
416,0.3174536,0.0154357,0.09768030000000001
417,0.3174536,0.023669799999999998,0.1225744
418,0.3174536,0.023280699999999998,0.12261219999999999
419,0.3174536,0.0233036,0.12296599999999999
420,0.3174536,0.030880500000000005,0.4923345
421,0.3174536,0.0837303,0.1224893
422,0.3174536,0.083861,0.12257120000000002
423,0.5951739,0.0154746,0.1419257
424,0.5951739,0.015481799999999999,0.1419758
425,0.5951739,0.015460800000000002,0.14187880000000003
426,0.5951739,0.0233217,0.15219580000000002
427,0.5951739,0.023353099999999998,0.15191130000000003
428,0.5951739,0.0233484,0.1520658
429,0.5951739,0.0331741,0.5274762999999999
430,0.5951739,0.11746909999999999,0.1519743
431,0.5951739,0.1144239,0.15250959999999997
